tech,cell_type,cell_name,from_pin,to_pin,pol,slew,cap,voltage,temp,delay,wp_over_wn,wp_sum,wn_sum,is_inv,stack_pu,stack_pd,log_slew,log_cap,req_p,req_n,rc_p,rc_n,rc_eff,req_eff,inv_v,inv_temp,pn_balance
Nangate45,XNOR2X2,XNOR2_X2,A,ZN,rise,130.081,0.00036561600000000003,1.1,25.0,51.074,1.518072289156627,5.04,3.319999999999999,0,1,1,4.875815452730412,0.0003655491787570529,0.1984126984126984,0.3012048192771085,7.254285714285715e-05,0.00011012530120481931,7.254285714285715e-05,0.1984126984126984,0.9090909090909091,0.04,0.2057416267942585
Nangate45,INVX1,INV_X1,A,ZN,rise,78.0596,0.00379562,1.1,25.0,42.2113,1.5180722891566267,0.63,0.4149999999999999,1,1,1,4.370201998407221,0.0037884348101687258,1.5873015873015872,2.409638554216868,0.00602479365079365,0.009146072289156629,0.00602479365079365,1.5873015873015872,0.9090909090909091,0.04,0.20574162679425848
Nangate45,XOR2X2,XOR2_X2,B,Z,rise,78.0596,0.0126266,1.1,25.0,88.019,1.518072289156627,5.04,3.319999999999999,0,1,1,4.370201998407221,0.012547549219115436,0.1984126984126984,0.3012048192771085,0.0025052777777777777,0.0038031927710843383,0.0025052777777777777,0.1984126984126984,0.9090909090909091,0.04,0.2057416267942585
Nangate45,OR2X2,OR2_X2,A2,ZN,fall,1.1737799999999998,0.00378609,1.1,25.0,44.4648,1.5180722891566267,2.52,1.6599999999999997,0,1,1,0.7764675876261998,0.0037789408005823653,0.3968253968253968,0.602409638554217,0.0015024166666666667,0.002280777108433736,0.002280777108433736,0.602409638554217,0.9090909090909091,0.04,0.20574162679425848
Nangate45,AND2X2,AND2_X2,A2,ZN,fall,40.9838,0.00036561600000000003,1.1,25.0,41.592400000000005,1.5180722891566267,2.52,1.6599999999999997,0,1,1,3.737283829590765,0.0003655491787570529,0.3968253968253968,0.602409638554217,0.0001450857142857143,0.00022025060240963863,0.00022025060240963863,0.602409638554217,0.9090909090909091,0.04,0.20574162679425848
Nangate45,XNOR2X2,XNOR2_X2,A,ZN,fall,17.1859,0.0016260200000000002,1.1,25.0,14.212000000000002,1.518072289156627,5.04,3.319999999999999,0,1,1,2.900646568553312,0.0016246994607681344,0.1984126984126984,0.3012048192771085,0.00032262301587301586,0.000489765060240964,0.000489765060240964,0.3012048192771085,0.9090909090909091,0.04,0.2057416267942585
Nangate45,INVX1,INV_X1,A,ZN,rise,1.1737799999999998,0.00759125,1.1,25.0,23.4111,1.5180722891566267,0.63,0.4149999999999999,1,1,1,0.7764675876261998,0.0075625814570239825,1.5873015873015872,2.409638554216868,0.012049603174603173,0.0182921686746988,0.012049603174603173,1.5873015873015872,0.9090909090909091,0.04,0.20574162679425848
Nangate45,XOR2X2,XOR2_X2,B,Z,fall,130.081,0.00157833,1.1,25.0,93.452,1.518072289156627,5.04,3.319999999999999,0,1,1,4.875815452730412,0.0015770857462621634,0.1984126984126984,0.3012048192771085,0.0003131607142857143,0.0004754006024096387,0.0004754006024096387,0.3012048192771085,0.9090909090909091,0.04,0.2057416267942585
Nangate45,XNOR2X2,XNOR2_X2,B,ZN,fall,130.081,0.026016200000000003,1.1,25.0,104.005,1.518072289156627,5.04,3.319999999999999,0,1,1,4.875815452730412,0.025683536097609577,0.1984126984126984,0.3012048192771085,0.005161944444444445,0.00783620481927711,0.00783620481927711,0.3012048192771085,0.9090909090909091,0.04,0.2057416267942585
Nangate45,XNOR2X2,XNOR2_X2,A,ZN,rise,78.0596,0.00650406,1.1,25.0,54.777,1.518072289156627,5.04,3.319999999999999,0,1,1,4.370201998407221,0.0064829998700006745,0.1984126984126984,0.3012048192771085,0.0012904880952380952,0.00195905421686747,0.0012904880952380952,0.1984126984126984,0.9090909090909091,0.04,0.2057416267942585
