tech,pol,slew,cap,voltage,temp,delay,wp_over_wn,wp_sum,wn_sum,is_inv,stack_pu,stack_pd
ASAP7,rise,180.9409090909091,37.832727272727276,0.7,25.0,242.269275024858,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,75.37636363636364,17.214545454545455,0.7,25.0,111.08991351234505,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,128.15863636363636,21.33818181818182,0.7,25.0,140.3610938703319,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,5.0,33.70909090909091,0.7,25.0,234.09090909090912,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,145.75272727272727,4.843636363636364,0.7,25.0,38.7020248016529,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,22.59409090909091,4.843636363636364,0.7,25.0,33.20281664090909,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,75.37636363636364,46.08,0.7,25.0,281.2077275454546,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,128.15863636363636,17.214545454545455,0.7,25.0,116.05091406444022,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,180.9409090909091,46.08,0.7,25.0,290.71122048295456,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,22.59409090909091,21.33818181818182,0.7,25.0,130.5312964983213,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,22.59409090909091,41.95636363636364,0.7,25.0,207.82576513184404,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,110.56454545454545,0.72,0.7,25.0,15.57943574431818,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,198.535,25.46181818181818,0.7,25.0,143.36503444167258,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,198.535,8.967272727272729,0.7,25.0,74.17396398597302,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,180.9409090909091,46.08,0.7,25.0,241.54088204545457,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,145.75272727272727,13.090909090909092,0.7,25.0,78.53722384256199,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,75.37636363636364,25.46181818181818,0.7,25.0,159.66815878512398,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,75.37636363636364,8.967272727272729,0.7,25.0,62.49505891802687,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,40.18818181818182,25.46181818181818,0.7,25.0,129.22950635317665,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,57.782272727272726,37.832727272727276,0.7,25.0,190.80540722895148,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,57.782272727272726,29.585454545454546,0.7,25.0,150.74823466244837,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,40.18818181818182,4.843636363636364,0.7,25.0,29.256400993698346,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,75.37636363636364,41.95636363636364,0.7,25.0,256.8998137933885,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,75.37636363636364,0.72,0.7,25.0,13.341210254545453,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,128.15863636363636,29.585454545454546,0.7,25.0,156.96039441645144,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,163.34681818181818,0.72,0.7,25.0,16.057859454545454,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,22.59409090909091,37.832727272727276,0.7,25.0,227.85058788455578,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,22.59409090909091,17.214545454545455,0.7,25.0,87.74214188570507,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,57.782272727272726,46.08,0.7,25.0,230.86257979545456,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,163.34681818181818,21.33818181818182,0.7,25.0,120.19216418405217,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,5.0,21.33818181818182,0.7,25.0,148.1818181818182,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,180.9409090909091,41.95636363636364,0.7,25.0,266.4902477539063,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,5.0,29.585454545454546,0.7,25.0,205.45454545454547,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,145.75272727272727,13.090909090909092,0.7,25.0,93.38174211528927,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,128.15863636363636,13.090909090909092,0.7,25.0,91.74073425854856,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,92.97045454545454,41.95636363636364,0.7,25.0,213.7739295711196,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,180.9409090909091,4.843636363636364,0.7,25.0,48.148797695635324,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,198.535,46.08,0.7,25.0,243.10939524999998,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,22.59409090909091,33.70909090909091,0.7,25.0,203.5208150768337,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,57.782272727272726,33.70909090909091,0.7,25.0,170.7768209456999,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,92.97045454545454,46.08,0.7,25.0,282.7743432386364,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,145.75272727272727,41.95636363636364,0.7,25.0,263.2404221611571,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,fall,180.9409090909091,25.46181818181818,0.7,25.0,141.77378980912638,1.0,5.4e-08,5.4e-08,1,1,1
ASAP7,rise,145.75272727272727,25.46181818181818,0.7,25.0,166.29841407851242,1.0,5.4e-08,5.4e-08,1,1,1
